"captured_at","token","symbol","ltp","ltq","ltt","volume","open_price","high_price","low_price","prev_close","lower_circuit","upper_circuit","bids","asks"
"2025-12-18 09:32:15.848524+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","18","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 3, ""quantity"": 31321}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:32:50.021228+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","18","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 4, ""quantity"": 31331}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 29}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:33:13.220886+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","18","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 4, ""quantity"": 31331}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 29}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:33:17.14329+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","218","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 4, ""quantity"": 31331}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 29}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:33:40.430683+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","218","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 4, ""quantity"": 31331}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 29}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:34:10.895015+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","218","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 4, ""quantity"": 31331}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 41}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:34:46.851565+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","218","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 4, ""quantity"": 31331}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 41}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:35:20.908711+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","218","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 4, ""quantity"": 31331}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 111}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:35:39.627472+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","218","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31431}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:35:46.108562+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","218","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31431}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 1, ""quantity"": 18}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:36:17.978717+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31431}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:36:27.961558+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31431}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:36:30.513018+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31431}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:36:33.189346+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31431}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:36:40.700348+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31429}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:36:43.208666+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31429}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:37:05.903582+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31429}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 3, ""quantity"": 211}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:37:24.086856+05:30","4057089","LATTEYS-BE","22.46","600","Wed Dec 17 15:15:02 IST 2025","220","22.9","22.46","22.02","22.46","22.02","22.9","[{""price"": 22.9, ""orders"": 5, ""quantity"": 31426}, {""price"": 22.57, ""orders"": 1, ""quantity"": 1}, {""price"": 22.46, ""orders"": 4, ""quantity"": 261}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 22.46, ""orders"": 2, ""quantity"": 20}, {""price"": 22.9, ""orders"": 1, ""quantity"": 200}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
